outcome,predictor,beta_coefficient,ci_lower,ci_upper,p_value,regression_type,p_gt_0.2
GW Stay in 28 Days,P/C+Z-A.E,-3.7261904761904754,-8.988239429555195,1.5358584771742443,0.1618114403309305,linear,False
GW Stay in 28 Days,P/C only.E,3.347619047619047,0.07673215073269679,6.618505944505397,0.045022594674738695,linear,False
GW Stay in 28 Days,Z-A only.E,4.20701754385965,-1.4987141769100818,9.912749264629383,0.1454722397527457,linear,False
GW Stay in 28 Days,Neither Abx.E,3.103896103896105,-1.8287178898794068,8.036510097671616,0.2130117054276643,linear,True
GW Stay in 28 Days,P/C+Z-A.T,-5.523076923076924,-9.579615501710041,-1.4665383444438076,0.008448375558072572,linear,False
GW Stay in 28 Days,P/C only.T,0.3333333333333334,-5.015279411982544,5.68194607864921,0.9012082850267149,linear,True
GW Stay in 28 Days,Z-A only.T,1.9931818181818173,-1.2719097172309919,5.258273353594626,0.22683017810957648,linear,True
GW Stay in 28 Days,Neither Abx.T,3.1203703703703685,-1.5279472300383343,7.768687970779071,0.18440104443944116,linear,False
GW Stay in 28 Days,Amoxicillin/Clavulanic Acid,0.3555555555555528,-2.626731331914086,3.337842443025192,0.8123211350396765,linear,True
GW Stay in 28 Days,Amikacin,0.9802247191011244,-1.0830546270941561,3.043504065296405,0.3457704533781811,linear,True
GW Stay in 28 Days,Aztreonam,1.0935323383084572,-1.986578709365795,4.173643385982709,0.4803523320474472,linear,True
GW Stay in 28 Days,Chloramphenicol,-1.5451972404033265,-2.7868026955759753,-0.30359178523067754,0.015585843777947096,linear,False
GW Stay in 28 Days,Ciprofloxacin,-0.1346153846153869,-3.533861870545969,3.2646311013151954,0.9371253287021991,linear,True
GW Stay in 28 Days,Colistin,0.6741693461950707,-2.531262844844325,3.8796015372344668,0.6754740136019586,linear,True
GW Stay in 28 Days,Doxycycline,1.8914988814317677,-0.3753798734559053,4.1583776363194405,0.10031547829434907,linear,False
GW Stay in 28 Days,Ertapenem,0.8230769230769229,-1.8881437090636592,3.534297555217505,0.5459738579861304,linear,True
GW Stay in 28 Days,Cefepime,-0.4972677595628436,-4.680156367186196,3.685620848060509,0.8128477581404375,linear,True
GW Stay in 28 Days,Fosfomycin,0.10811511537464431,-1.4704928774674453,1.6867231082167338,0.8914929015616234,linear,True
GW Stay in 28 Days,Cefoxitin,-0.7476459510357821,-3.196787395759843,1.7014954936882791,0.5437520553106824,linear,True
GW Stay in 28 Days,Gentamicin,0.8226230740323192,-1.0663049832296352,2.7115511312942733,0.3871585530361967,linear,True
GW Stay in 28 Days,Imipenem,-0.4972677595628436,-4.680156367186196,3.685620848060509,0.8128477581404375,linear,True
GW Stay in 28 Days,Levofloxacin,-0.5825864276568522,-4.088021345818258,2.9228484905045535,0.7407158090235468,linear,True
GW Stay in 28 Days,Meropenem,-0.4972677595628436,-4.680156367186196,3.685620848060509,0.8128477581404375,linear,True
GW Stay in 28 Days,Minocycline,-0.7982873453853474,-2.5323210579574575,0.9357463671867627,0.360808302874663,linear,True
GW Stay in 28 Days,Cefuroxime,0.3555555555555528,-2.626731331914086,3.337842443025192,0.8123211350396765,linear,True
GW Stay in 28 Days,Cefoperazone/Sulbactam,-1.194444444444448,-4.162158055174011,1.7732691662851152,0.4239528591429763,linear,True
GW Stay in 28 Days,Trimethoprim/Sulfamethoxazole,-0.95,-2.5566133004925984,0.6566133004925985,0.2415589526339062,linear,True
GW Stay in 28 Days,Cefotaxime,0.8870056497175137,-1.559032437192044,3.3330437366270718,0.47104661495302724,linear,True
GW Stay in 28 Days,Ceftazidime,-1.3764404609475058,-4.8670513423778035,2.1141704204827922,0.43335182609797857,linear,True
GW Stay in 28 Days,Tigecycline,0.12229102167182593,-2.605472198440353,2.8500542417840045,0.9288423339731229,linear,True
GW Stay in 28 Days,Piperacillin/Tazobactam,-0.4972677595628436,-4.680156367186196,3.685620848060509,0.8128477581404375,linear,True
GW Stay in 28 Days,Ceftazidime Avibactam,-1.6780905752753978,-5.081098758807716,1.7249176082569202,0.3279046547994922,linear,True
GW Stay in 28 Days,Nitrofurantoin,0.7096673919801059,-1.0093786952893344,2.428713479249546,0.41220293574607675,linear,True
GW Stay in 28 Days,Carbapenemase,-1.491803278688529,-14.04046910155857,11.056862544181511,0.8128477581404375,linear,True
GW Stay in 28 Days,Ceftazidime/Avibactam.T,-2.818452380952382,-6.530298009448975,0.893393247544211,0.13405190554312318,linear,False
GW Stay in 28 Days,Ceftazidime-Avibactam/Aztreonam.T,-1.9116161616161622,-5.360679048496854,1.5374467252645294,0.2720056409538507,linear,True
