outcome,predictor,beta_coefficient,ci_lower,ci_upper,p_value,regression_type,p_gt_0.2
Relapse post 28 Day Discharge,P/C+Z-A.E,-11.804574978869978,-2279.51542743046,2255.9062774727204,0.9918596459410921,logistic,True
Relapse post 28 Day Discharge,P/C only.E,15.258857024733059,-2454.628841910044,2485.14655595951,0.9903389943383643,logistic,True
Relapse post 28 Day Discharge,Z-A only.E,-11.804574978867036,-2279.51542742712,2255.9062774693857,0.9918596459410822,logistic,True
Relapse post 28 Day Discharge,P/C+Z-A.T,-11.684065518177302,-1443.9144667174603,1420.5463356811058,0.9872429357360559,logistic,True
Relapse post 28 Day Discharge,P/C only.T,-14.399150896239208,-2889.169324457702,2860.371022665224,0.9921672380230838,logistic,True
Relapse post 28 Day Discharge,Z-A only.T,15.835636562306021,-1685.8885233561575,1717.5597964807696,0.9854484104561017,logistic,True
Relapse post 28 Day Discharge,Amikacin,4.650885079948894,-89.00497635827006,98.30674651816784,0.9224639742209507,logistic,True
Relapse post 28 Day Discharge,Aztreonam,13.245224671761902,-2934.176316025285,2960.666765368809,0.9929725200758585,logistic,True
Relapse post 28 Day Discharge,Ciprofloxacin,13.196953381584065,-4055.598093367852,4081.99200013102,0.9949278382364494,logistic,True
Relapse post 28 Day Discharge,Colistin,-14.987385252490203,-11150.787981718984,11120.813211214003,0.9978952909219956,logistic,True
Relapse post 28 Day Discharge,Cefepime,7.427312116157753,-204.47940869277625,219.33403292509178,0.945231150865422,logistic,True
Relapse post 28 Day Discharge,Gentamicin,-11.804574978867238,-2279.515427427349,2255.906277469615,0.9918596459410829,logistic,True
Relapse post 28 Day Discharge,Imipenem,6.459060434485783,-1972.0803289444577,1984.9984498134293,0.9948948343728106,logistic,True
Relapse post 28 Day Discharge,Levofloxacin,13.196953379360412,-4055.5980836362996,4081.9919903950204,0.9949278382251701,logistic,True
Relapse post 28 Day Discharge,Meropenem,6.459060434485783,-1972.0803289444577,1984.9984498134293,0.9948948343728106,logistic,True
Relapse post 28 Day Discharge,Cefoperazone/Sulbactam,13.196953383470033,-4055.598044697078,4081.991951464018,0.9949278381750547,logistic,True
Relapse post 28 Day Discharge,Ceftazidime,13.196953358320371,-4055.5979765857937,4081.991883302435,0.9949278380997829,logistic,True
Relapse post 28 Day Discharge,Piperacillin/Tazobactam,13.196953381584065,-4055.598093367852,4081.99200013102,0.9949278382364494,logistic,True
Relapse post 28 Day Discharge,Carbapenemase,12.13259403811307,-1367.6376583782862,1391.9028464545122,0.9862496566598243,logistic,True
Relapse post 28 Day Discharge,Clinical improvement,-10.3399712715253,-221.48458837050197,200.80464582745134,0.923535287293517,logistic,True
Relapse post 28 Day Discharge,ICU Stay in 28 Days,-0.38139612177335214,-1.282213802364232,0.5194215588175276,0.40663671025619896,logistic,True
Relapse post 28 Day Discharge,GW Stay in 28 Days,0.08437349063611126,-0.2847308256228201,0.45347780689504263,0.6541331175615437,logistic,True
Relapse post 28 Day Discharge,Total Hospital stay in 28 days,-0.011527120787260741,-0.31386540684114295,0.29081116526662143,0.9404321656701604,logistic,True
Relapse post 28 Day Discharge,Mortality in Hospital,-14.150851907238996,-3799.1889518726484,3770.8872480581704,0.9941534913495997,logistic,True
Relapse post 28 Day Discharge,Mortality post 28 Day Discharge,15.835636562408896,-1685.8885232848434,1717.559796409661,0.9854484104553982,logistic,True
Relapse post 28 Day Discharge,Overall mortality,12.151529960436555,-632.5956206006232,656.8986805214962,0.9705333391247281,logistic,True
