outcome,predictor,beta_coefficient,ci_lower,ci_upper,p_value,regression_type,p_gt_0.2
Clinical Improvement,Trimethoprim/Sulfamethoxazole,-0.9786894851960677,-2.0560190403455483,0.0986400699534129,0.0749925195517777,ordinal_logistic,True
Clinical Improvement,Cefotaxime Resistance,-11.783805080851032,,,,ordinal_logistic,False
Clinical Improvement,Ceftazidime Resistance,-11.783805080851032,,,,ordinal_logistic,False
Clinical Improvement,Tigecycline Resistance,-0.3993076635725433,-1.4954721231095314,0.6968567959644448,0.4752456738504022,ordinal_logistic,False
Clinical Improvement,Piperacillin/Tazobactam Resistance,-1.1277366481147966,-2.3897960028849674,0.1343227066553745,0.07988351714061007,ordinal_logistic,True
Clinical Improvement,Ceftazidime/Avibactam,0.1839675726824217,-1.6209824505925046,1.988917595957348,0.8416626528909638,ordinal_logistic,False
Clinical Improvement,CA inclusion in Treatment,-0.45526668571264706,-2.1022052875379575,1.1916719161126632,0.5879583943906337,ordinal_logistic,False
Clinical Improvement,CAAZ inclusion in Treatment,-0.14065600663363487,-1.7181496158442726,1.4368376025770029,0.8612692540279114,ordinal_logistic,False
Clinical Improvement,CAAZ Synergy,0.3353474596464163,-1.0887871827588065,1.7594821020516391,0.6444244057449491,ordinal_logistic,False
Clinical Improvement,Polymyxin/Colistin Inclusion.T,0.0,-1.6018122047961412,1.6018122047961412,1.0,ordinal_logistic,False
Clinical Improvement,ICU Stay in 28 Days,-0.14393358173352455,-0.34957288382247,0.06170572035542091,0.17011262184444476,ordinal_logistic,True
Clinical Improvement,GW Stay in 28 Days,0.14883823977664892,-0.002447722519901996,0.30012420207319984,0.05382368214736367,ordinal_logistic,True
Clinical Improvement,Total Hospital stay in 28 days,0.03603998737683099,-0.08577839156433414,0.15785836631799613,0.5620119548761904,ordinal_logistic,False
Clinical Improvement,Mortality in ICU,-2.172239032330445,-4.635032236245552,0.2905541715846618,0.08385700969559674,ordinal_logistic,True
Clinical Improvement,Mortality in Hospital,0.6744393329894962,-2.784705543506095,4.133584209485087,0.7023576994545995,ordinal_logistic,False
Clinical Improvement,Mortality post 28 Day Discharge,0.6744393329894962,-2.784704141558537,4.133582807537529,0.7023575845823076,ordinal_logistic,False
Clinical Improvement,Overall Mortality,-1.0751727553436736,-2.8921727478409176,0.7418272371535706,0.24614295535033015,ordinal_logistic,False
Clinical Improvement,Relapse post 28 Day Discharge,0.6744393329894962,-2.7847041408687394,4.133582806847731,0.7023575845257871,ordinal_logistic,False
Clinical Improvement,Other Illness Leading to Hospitalization post 28 Days Discharge,0.6744393329894962,-2.7847041408687394,4.133582806847731,0.7023575845257871,ordinal_logistic,False
ICU Stay in 28 Days,Patient ID,0.038628689032309635,-0.029440544669148402,0.10669792273376767,0.2511317270187658,linear,False
ICU Stay in 28 Days,Age,-0.008895532991918496,-0.1570270421653868,0.1392359761815498,0.9018030543268716,linear,False
ICU Stay in 28 Days,Male Gender,-0.423076923076922,-5.196745298016442,4.3505914518625985,0.8555381962740671,linear,False
ICU Stay in 28 Days,Female Gender,0.423076923076922,-4.3505914518625985,5.196745298016442,0.8555381962740671,linear,False
ICU Stay in 28 Days,Height,-0.3023813613149524,-0.83406587717902,0.2293031545491152,0.25013636308911485,linear,False
ICU Stay in 28 Days,Weight,-0.054035980227019526,-0.21378206887915255,0.1057101084251135,0.4894997257206001,linear,False
ICU Stay in 28 Days,NDM,-3.0294117647058854,-8.244811272018286,2.1859877426065153,0.2404900312952109,linear,False
